Site ID,Site Name,Room ID,Interior/Exterior,Location,Room,Structure,Above/Below Five Feet,K-2nd Grade,Substrate,Square Feet,Square Feet Parsed,Filename,Site (parsed from filename)
O8,Hollyrood,B,I,CLR2,,Built-in cabinets,B,X,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,C,I,CLR3,,Built-in cabinets,B,X,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,D,I,CLR17,,Built-in cabinets,B,X,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,E,I,Woman's room,,Door,A and B,,Wood,45,45,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,F,I,Custodial,,Built-in cabinets,B,,Wood,70,70,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,G,I,Custodial,,Door,A and B,,Wood,45,45,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,H,I,Faculty,,Built-in cabinets,B,,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,I,I,Boy's across form CLR5,,Door,A and B,,Wood,45,45,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,J,I,Storage 6,,Ladder,A and B,,Metal,10,10,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,K,I,CLR7,,Built-in cabinets,B,X,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,L,I,CLR8,,Built-in cabinets,B,X,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,M,I,CLR9,,Built-in cabinets,B,X,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,N,I,Boiler room,,Ladder,A and B,,Metal,10,10,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,O,I,Boiler room,,East wall,A and B,,Plaster,25,25,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,P,I,Nurse,,Built-in cabinets,B,,Wood,20,20,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,Q,I,CLR19,,Built-in cabinets,A and B,X,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,R,EX,Main entrance,,Covered area supports,A and B,,Metal,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,S,EX,Main entrance,,Handrail,B,,Metal,10,10,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,T,EX,South building entrance,,Downspout,A and B,,Metal,10,10,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,U,EX,South entrance of CLR9,,Downspout,A and B,,Metal,10,10,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,V,EX,East exterior of CLR8,,Trim around ground,B,,Wood,30,30,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
O8,Hollyrood,W,EX,Main entrance,,Flagpole,A and B,,Metal,100,100,PPS_BevClearyHollyrood_Condition Assessment Table.xlsx,BevClearyHollyrood
834,Bridger,A,Exterior,Room 146,,Window assembly,Above and below,No,Wood,25,25,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,B,Exterior,Playfields,,West soccer goal,Above and below,No,Metal,15,15,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,C,Exterior,Playfields,,Paint chips in soil by west soccer goal,Below,No,,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,D,Exterior,Room 34C,,Wall,Above and below,No,Concrete,10,10,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,E,Exterior,Room 34A,,Paint chips on concrete,Below,No,,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,F,Exterior,Basketball court,,Basketball hoop,Above and below,No,Metal,10,10,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,G,Exterior,Classroom 8,,Wall,Above and below,No,Concrete,10,10,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,H,Exterior,East side of portables 1 and 2,,Window assembly,Above,No,Wood,75,75,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,I,Exterior,Playground; north,,Playground equipment,Above and below,No,Metal,100,100,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,J,Exterior,Playground; south,,Playground equipment,Above and below,No,Metal,100,100,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,K,Exterior,"Classroom 8, east side ",,Window assembly,Above and below,No,Wood,75,75,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,L,Exterior,"Classroom 7, east side",,Window assembly,Above and below,No,Wood,75,75,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,M,Exterior,"Kin-6, east side",,Window assembly,Above and below,No,Wood,75,75,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,N,Exterior,Classroom 4,,Window assembly,Above and below,No,Wood,100,100,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,O,Interior,Classroom 12,,Window assembly,Above and below,No,Wood,125,125,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,P,Interior,Classroom 12,,Trim around built-in cabinet at sink,Below,No,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,Q,Interior,Classroom 1,,Window assembly,Below,No,Wood,175,175,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,R,Interior,Classroom 1,,Trim around built-in cabinet at sink,Below,No,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,S,Interior,Classroom 1,,Doorframe,Below,No,Wood,45,45,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,T,Interior,Classroom 10,,Trim around built-in cabinet at sink,Below,No,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,U,Interior,Classroom 10,,Window assembly,Below,No,Wood,150,150,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,V,Interior,Classroom 10,,Built-in shelving under window,Below,No,Wood,40,40,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,W,Interior,Classroom 10,,Doorframe,Above and below,No,Wood,45,45,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,X,Interior,Classroom 4,,Window assembly: lower section,Below,No,Wood,175,175,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,Y,Interior,Classroom 4,,Trim around built-in cabinet at sink,Below,No,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,Z,Interior,Classroom 4,,Built-in shelving under window,Below,No,Wood,40,40,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AA,Interior,Kindergarten 6,,Built-in cabinets under sink,Below,No,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AB,Interior,Classroom 7,,Built-in cabinets under sink,Below,No,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AC,Interior,Classroom 8,,Built-in cabinets under sink,Below,No,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AD,Interior,Boiler room,,Floor,Below,No,Concrete,400,400,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AE,Interior,Boiler room,,East wall beneath water pipes,Below,No,Plaster,10,10,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AF,Interior,Boiler room,,Northeast corner and surrounding walls,Below,No,Plaster,25,25,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AG,Interior,Boiler room office,,Floor,Below,No,Concrete,100,100,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AH,Interior,Boiler room office,,Window assembly,Above and below,No,Wood and Plaster,25,25,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AI,Interior,Custodial storage 17,,Built-in shelving,Above and below,No,Wood,125,125,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AJ,Interior,Classroom 18,,Window assmbly: lower,Below,No,Wood,75,75,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AK,Interior,Classroom 18,,Base of sliding doors on built-in storage,Below,No,Wood,15,15,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AL,Interior,Classroom 19,,Window assembly- lower,Below,Yes,Wood,125,125,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AM,Interior,Classroom 19,,Trim around built-in cabinet at sink,Below,Yes,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AN,Interior,Classroom 45,,Trim around built-in cabinet at sink,Below,Yes,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AO,Interior,Classroom 45,,Window assembly: lower,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AP,Interior,Classroom 43,,Trim around built-in cabinet at sink,Below,Yes,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AQ,Interior,Classroom 43,,Built-in shelving under window,Below,Yes,Wood,40,40,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AR,Interior,Classroom 43,,Window assembly: 4th from west wall,Below,Yes,Wood,25,25,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AS,Interior,Classroom 22,,Built-in cabinets under sink,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AT,Interior,Classroom 41,,Built-in cabinets under sink,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AU,Interior,Classroom 23,,Built-in cabinets under sink,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AV,Interior,Classroom 40,,Built-in cabinets under sink,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AW,Interior,Kitchen,,Built-in shelving outside of walk-in freezer,Below,No,Wood,40,40,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AX,Interior,Custodian 30,,Built-in shelving on north wall,Below,No,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AY,Interior,"Fac. 32, art 32",,Built-in cabinets under sink,Below,No,Wood,100,100,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,AZ,Interior,Classroom 33,,Built-in cabinets under sink,Below,No,Wood,75,75,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BA,Interior,Café 37,,North wall: west of kitchen entrance,Above and below,No,Concrete,2,2,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BB,Interior,Classroom 42,,Built-in cabinets under sink,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BC,Interior,Classroom 21,,Window assembly: Lower section,Below,Yes,Wood,150,150,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BD,Interior,Classroom 21,,Trim around sink,Below,Yes,Wood,5,5,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BE,Interior,Classroom 21,,Built-in shelving under window,Below,Yes,Wood,40,40,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BF,Interior,Portable 1,,Built-in cabinets under sink,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BG,Interior,Portable 2,,Built-in cabinets under sink,Below,Yes,Wood,50,50,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BH,Interior,Portable 2,,Window sills,Below,Yes,Wood,20,20,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BI,Interior,Portable 1,,Window sills,Below,Yes,Wood,20,20,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BJ,Interior,Vice Principle  Office,,Window assembly,Above and below,No,Wood,25,25,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
834,Bridger,BK,Interior,Hallway outsdide of room 39,,Wall,Above and below,No,Tile,2,2,PPS_Bridger_Condition Assessment Table.xlsx,Bridger
837,Buckman,A,Interior,Classroom 216,,Built-in cabinets and trim under sink,Below,Yes,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,B,Interior,Classroom 216,,Northeast corner wall,Above,Yes,Plaster,6,6,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,C,Interior,Classroom 216,,windowsills,Below,Yes,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,D,Interior,Classroom 216,,"Baseboards, west wall",Below,Yes,Wood,25,25,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,E,Interior,Classroom 216,,Chalkboard frame,Above and below,Yes,Wood,50,50,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,F,Interior,Classroom 215,,Southwest corner wall,Above and below,No,Plaster,24,24,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,G,Interior,Classroom 214,,Under chalkboard rail,Below,No,Wood,20,20,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,H,Interior,Classroom 214,,"Baseboards, west wall",Below,No,Wood,20,20,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,I,Interior,Classroom 214,,Chalkboard rail,Below,No,Wood,20,20,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,J,Interior,Classroom 213,,Built-in cabinets and trim under sink,Below,No,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,K,Interior,Classroom 213,,Windowsill where radiator makes contact,Below,No,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,L,Interior,Classroom 213,,"Baseboards, west wall",Below,No,Wood,25,25,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,M,Interior,Classroom 212,,Built-in cabinets and trim under sink,Below,Yes,Wood,18,18,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,N,Interior,Classroom 212,,Windowsills,Below,Yes,Wood,25,25,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,O,Interior,Classroom 211,,Built-in cabinets and trim under sink,Below,No,Wood,20,20,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,P,Interior,Classroom 210,,Built-in cabinets and trim under sink,Below,No,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,Q,Interior,Classroom 210,,Doorframe,Above and below,No,Wood,15,15,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,R,Interior,Classroom 210,,windowsills,Below,No,Wood,25,25,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,S,Interior,Classroom 208,,Doorframe,Above and below,No,Wood,15,15,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,T,Interior,Classroom 208,,Built-in cabinets and trim under sink,,No,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,U,Interior,Classroom 208,,Second windowsill from right,Below,No,Wood,5,5,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,V,Interior,Classroom 208 office,,Northwest corner wall,Above and below,No,Plaster,18,18,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,W,Interior,Classroom 207,,Built-in cabinets and trim under sink,Below,No,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,X,Interior,Custodial across from classroom 207,,Doorframe,Above and below,No,Wood,15,15,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,Y,Interior,Classroom 206,,Built-in cabinets and trim under sink,Below,No,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,Z,Interior,Classroom 205,,Built-in cabinets and trim under sink,Below,No,Wood,36,36,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AA,Interior,Classroom 205,,Southwest corner wall,Above,No,Plaster,10,10,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AB,Interior,Classroom 205,,Windowsills,Below,No,Wood,40,40,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AC,Interior,Classroom 204,,Built-in cabinets and trim under sink,Below,No,Wood,20,20,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AD,Interior,Classroom 204,,Windowsills,Below,No,Wood,40,40,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AE,Interior,Classroom 203,,Built-in cabinets and trim under sink,Below,No,Wood,45,45,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AF,Interior,Classroom 202,,Built-in cabinets and trim under sink,Below,No,Wood,45,45,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AG,Interior,Classroom 202,,Windowsills,Below,No,Wood,40,40,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AH,Interior,Hallway across from classroom 202,,Wall,Above and below,No,Plaster,20,20,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AI,Interior,Hallway outside classroom 201,,Wall,Above,No,Plaster,15,15,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AJ,Interior,Classroom 201,,Built-in cabinets and trim under sink,Below,No,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AK,Interior,Classroom 201,,Windowsills,Below,No,Wood,40,40,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AL,Interior,Classroom 201,,Wall between second loft most windows,Above and below,No,Plaster,25,25,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AM,Interior,Classroom 201,,South window,Above,No,Plaster,120,120,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AN,Interior,Classroom 100,,Built-in shelving and cabinets at entrance,Above and below,Yes,Wood,100,100,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AO,Interior,Classroom 107,,Built-in cabinets and trim under sink,Below,Yes,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AP,Interior,Classroom 107,,North wall under board,Below,Yes,Plaster,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AQ,Interior,Classroom 107,,North wall baseboards,Below,Yes,Wood,20,20,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AR,Interior,Classroom 109,,Built-in cabinets and trim under sink,Below,Yes,Wood,30,30,PPS_Buckman Condition Assessment Table.xlsx,Buckman
837,Buckman,AS,Interior,Library 110 east entrance,,Doorframe,Above and below,Yes,Wood,15,15,PPS_Buckman Condition Assessment Table.xlsx,Buckman
